,contentsid,title,roadaddress,tag,introduction,latitude,longitude,contentscd.label,phoneno,repPhoto.photoid.imgpath,repPhoto.photoid.thumbnailpath,인기점수,tag_len,popular_tag,len
856,CNTS_000000000018512,우도사랑,제주특별자치도 제주시 우도면 우목길 82-2,"['펜션', '숙소', '독채', '가족', '바비큐', '공공와이파이존', '교통', '해변', '정원']",우도에 위치한 작은 정원과 텃밭이 있는 펜션,33.509827,126.94633,숙박,010-4661-7392,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/190b1451-1349-4fa1-a537-0aeed33004ac.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b24ec007-0b86-4062-9437-71c0bb93891f.jpg,5501.0,32,"숙소,정원,펜션,바비큐,가족,해변,교통,독채,공공와이파이존",32
1101,CNTS_000000000018119,제주펜션오다,제주특별자치도 제주시 서해안로 452,"['펜션', '숙소', '휴양펜션', '자연경관', '해변', '공항', '해수욕장', '공공와이파이존', '체험', '가족', '단체여행객', '해안도로', '어린이놀이터']",바다를 가득 채우는 객실창이 있는 레지던스 호텔형 펜션,33.51774,126.4878545,숙박,064-712-2005,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/aada02a2-aea1-45f3-9ba5-5bcc13b856c1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/15e1ac67-6df5-4fd6-b3b1-88a66631a2dd.jpg,5485.0,58,"체험,숙소,공항,펜션,휴양펜션,가족,해안도로,해변,자연경관,해수욕장,단체여행객,공공와이파이존",51
1128,CNTS_000000000022352,우리희망이 게스트하우스,제주시 조천읍 신흥관전길 60-1,"['안전인증숙소', '게스트하우스', '숙소', '해수욕장', '온돌방', '단체여행객', '공공와이파이존', '안전인증민박']","함덕해수욕장 차로 5분거리, 한라산이 보이는 게스트하우스",33.546017,126.64951,숙박,010-3915-5836,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/a28c0055-ad40-4365-b870-dedd0a448223.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7eadba6e-9469-4036-8c14-3052bb3c518a.jpg,5472.0,46,"온돌방,게스트하우스,숙소,안전인증민박,해수욕장,단체여행객,공공와이파이존",39
2571,CNTS_000000000022766,라마다 제주시티호텔,제주특별자치도 제주시 중앙로 304,"['호텔', '숙소', '공공와이파이존', '주차장', '비즈니스센터', '안전여행스탬프']","제주 시내에 위치하여 관광, 쇼핑, 비지니스에 최적화된 세계적 브랜드의 체인 호텔",33.4934657,126.5343138,숙박,064-759-8831,https://api.cdn.visitjeju.net/photomng/imgpath/202206/15/532497a6-827c-4e28-8992-7bffb32795e0.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202206/15/2c86a260-118d-4de2-ae5d-6c58d1e98550.jpg,5465.0,32,"호텔,주차장,숙소,공공와이파이존",17
952,CNTS_000000000022573,예이츠산장,서귀포시 남원읍 516로 918,"['펜션', '숙소', '주차장', '바비큐', '공공와이파이존', '수영장', '노래방']","남원 중산간, 공기 맑은 한라산 밑자락에 위치한 산장",33.325466,126.60128,숙박,064-767-3746,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/77d6f4a3-aa76-464c-9f46-43143bcb04c8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2498351d-0949-493d-81c2-87bfd768244f.jpg,5387.0,29,"숙소,펜션,바비큐,주차장,수영장,공공와이파이존",25
1939,CNTS_000000000018101,그라벨호텔제주,제주특별자치도 제주시 일주서로 7316,"['호텔', '숙소', '4성급호텔', '수영장', '자연경관', '해변', '음식', '공공와이파이존', '주차장', '관광호텔']",조약돌에 부딪히는 파도소리가 들려오는 여류롭고 평화로운 곳,33.492319,126.4284746,숙박,064-740-8000,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b7a2a56f-aea7-44db-a2a8-7bfaab467d9e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/f2a172a8-09c5-4f4d-b30d-63a40f298e9f.jpg,5378.0,43,"호텔,숙소,주차장,해변,자연경관,수영장,공공와이파이존,관광호텔",34
2581,CNTS_000000000022486,펠리시아호텔,제주특별자치도 서귀포시 일주동로 9123,"['호텔', '숙소', '공공와이파이존', '주차장', '매점', '무장애여행', '편의시설', '가족호텔', '컨시어지 서비스', '물품보관서비스']",수익금의 일부를 기부하는 착한호텔 소속 호텔,33.24734,126.51785,숙박,064-739-0400,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/20eb3fae-f3f9-4565-8f21-29d6fb7ef9a5.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9aaa3586-3748-4f8f-aea6-3938ddb5c310.jpg,5366.0,53,"호텔,숙소,가족호텔,주차장,물품보관서비스,공공와이파이존",30
3651,CNTS_000000000022254,하녹펜션,제주특별자치도 제주시 애월읍 하광로 181-1,"['숙소', '휴양펜션', '펜션', '독채', '한옥', '온돌방', '공공와이파이존', '힐링']",애월읍 하귀리에 위치한 하녹펜션은 제주에 흔치 않은 한국 전통방식으로 지어진 한옥펜션이다.,33.479004,126.416405,숙박,010-5281-2737,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/d95bd3e4-37b9-4f4b-bd14-076055462905.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/934423b5-7c46-4d09-aad1-bc704facda65.png,5316.0,31,"온돌방,숙소,힐링,펜션,휴양펜션,독채,공공와이파이존",28
2271,CONT_000000000500899,베니키아 중문호텔,제주특별자치도 서귀포시 천제연로 166,"['호텔', '숙소', '중문관광단지', '교통', '주차장', '공공와이파이존', '자연경관', '가족호텔', '관광호텔']",서귀포시 중문동에 위치해 좋은 접근성을 자랑하는 모던한 감각의 호텔입니다.,33.2521468,126.4220672,숙박,064-802-8889,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ee8c9b5e-2875-40d5-8373-045e3e65fc70.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d9710d59-c927-4ce3-a40c-37ded90b9108.png,5300.0,42,"호텔,숙소,가족호텔,주차장,자연경관,교통,공공와이파이존,관광호텔",35
2912,CONT_000000000501074,제주휴리조트,제주특별자치도 서귀포시 성산읍 난고로 230,"['휴식', '숙소', '리조트', '휴양콘도', '공공와이파이존', '정원', '발렛파킹', '물품보관서비스', '바비큐', '수영장', '양식레스토랑']","성산일출봉, 혼인지, 올레 2코스 인접 위치, 편안한 휴식을 제공해 드립니다.",33.4097585,126.8901093,숙박,064-783-1166,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/e68b2442-5c02-4b3a-8ef6-66f44226f5e1.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b0894775-3c9e-4154-a3ea-25654486a1e9.jpg,5276.0,53,"휴양콘도,숙소,휴식,양식레스토랑,정원,바비큐,물품보관서비스,수영장,리조트,공공와이파이존",48
2846,CNTS_000000000018426,하도리일번지,제주특별자치도 제주시 구좌읍 해맞이해안로 1860,"['펜션', '숙소', '휴양펜션', '해변', '수영장', '바비큐', '공공와이파이존', '풀빌라', '독채', '단체여행객', '해수욕장']",하도리 1번지에 있는 독채 펜션,33.521843,126.89876,숙박,010-2012-5331,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ab36032b-497b-40e7-af7a-53ba8b5e68d6.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/90fb73c2-3c76-4176-bfb4-e68768792cca.jpg,5257.0,47,"숙소,펜션,휴양펜션,바비큐,해변,해수욕장,수영장,단체여행객,독채,공공와이파이존",43
2661,CNTS_000000000022114,하랑 게스트하우스,제주특별자치도 서귀포시 대정읍 일과로13번길 1,"['숙소', '게스트하우스', '조식 포함', '공공와이파이존', '자연경관', '카페']",모슬포항에서 도보로 10~15분 거리에 위치 해 있으며 전용 카페가 완비 된 게스트하우스,33.2328,126.2437,숙박,010-4404-5585,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/28a7d0d0-31ae-4966-901c-91263fb504d9.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d6061796-4253-4fd0-b0d6-3b8c733c9a83.jpg,5249.0,31,"게스트하우스,숙소,카페,조식 포함,자연경관,공공와이파이존",31
547,CNTS_000000000018431,게스트하우스 클럽 제이제이,제주특별자치도 서귀포시 천제연로 103-15,"['게스트하우스', '숙소', '공공와이파이존', '조식', '주차장', '물품보관서비스']",중문관광단지 초입에 위치한 게스트하우스,33.25583,126.4165,숙박,064-738-8151,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/ea578122-7a03-413a-91dd-84760c564124.jpeg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/5439c563-8e8e-4f3c-ab4a-117640873dc3.jpeg,5247.0,32,"게스트하우스,숙소,조식,주차장,물품보관서비스,공공와이파이존",32
886,CONT_000000000501017,이야기별방,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,"['펜션', '휴양펜션', '해수욕장', '해변', '교통', '공공와이파이존', '단체여행객', '가족', '바비큐', '해안도로', '체험', '자연경관', '주차장', '카페', '물품보관서비스']","제주도 펜션, 올레 21코스 중간지점이자 하도해수욕장이 바로 보이는 오션뷰를 자랑하는 이야기 별방",33.4643125,126.8365625,숙박,010-3615-3766,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/846bc65e-a2ef-48a1-a73e-f6a9298cc7a4.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1e2e68c7-133d-48fe-8e31-3d3fc7b2ac47.jpg,5238.0,67,"체험,펜션,휴양펜션,바비큐,가족,해안도로,해수욕장,해변,자연경관,주차장,교통,단체여행객,카페,물품보관서비스,공공와이파이존",67
1913,CNTS_000000000022119,비아 제주,제주특별자치도 제주시 삼무로9길 11,"['숙소', '민박', '주차장', '공공와이파이존', '힐링', '주택(주거)지역']","비아 cafe&stay는 공항에서 버스로 15분, 차로 10~15분 거리에 위치 해 있습니다.",33.492687,126.49494,숙박,064-713-3911,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/4774c6e1-3e79-45b6-9b4b-64e9e774640c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/780351c2-8aef-4535-b213-e3b6434c443e.jpg,5234.0,29,"민박,숙소,힐링,주차장,공공와이파이존",20
2617,CNTS_000000000022484,라벤다호텔,제주특별자치도 서귀포시 중정로 1,"['호텔', '숙소', '주차장', '공공와이파이존', '휴양콘도']",호텔 수익의 일부를 기부하는 제주착한호텔 소속 호텔,33.247696,126.55669,숙박,064-762-7900,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/59584ad3-8ea9-40b8-b155-f4eb4b0401b4.png,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0fdf8cdb-50e8-404c-aaef-814120b54fc5.png,5224.0,22,"호텔,휴양콘도,숙소,주차장,공공와이파이존",22
1073,CNTS_000000000020557,제주애단비,제주특별자치도 제주시 한경면 산양4길 27-2,"['휴식', '숙소', '펜션', '휴양펜션', '독채', '풀빌라', '수영장', '반려동물보호소']",한경면에 위치한 애견 동반 펜션,33.2920259,126.2338953,숙박,010-3957-9782,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/02dc7103-d12f-4346-810e-6891ea65161e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201810/22/14f270ab-b867-4f5c-b21e-bbc1048ec6ce.jpg,5223.0,32,"숙소,휴식,펜션,휴양펜션,수영장,독채",20
1025,CNTS_000000000019325,라오체리조트,제주특별자치도 서귀포시 이어도로 763 (강정동),"['휴식', '숙소', '리조트', '서귀포', '휴양콘도', '공공와이파이존', '수영장', '주차장']","소각족이 이용하기 좋은 디럭스 객실, 친구들이나 가족이 이용하기좋은 스위트 객실, 두 가족 이상이 함께 사용할 수 있는 복층구조의 단독형 그랜드스위트로 구성되어 있는 라오체 리조트입니다.",33.236057,126.49679,숙박,064-738-7575,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/55cb4b23-dd6a-41d8-accb-7689dd5d228f.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cc56b3b9-51e0-40a4-8bcb-f229a132095d.gif,5220.0,34,"휴양콘도,숙소,휴식,주차장,수영장,리조트,공공와이파이존",30
2010,CNTS_000000000022624,제주베스트힐 펜션&글램핑,제주특별자치도 제주시 조천읍 남조로 2109-36,"['야영장', '캠핑장', '숙소', '휴양펜션', '펜션', '독채', '한옥', '온돌방', '바비큐', '수영장', '체험', '공공와이파이존', '언택트']",글램핑이 있는 자연 속 팬션,33.4276176,126.6665803,숙박,070-4400-3300,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/39234cc3-f0fd-4e8b-a58f-ed87735443e2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e704ad5d-a6a1-4367-8e28-4e3b3b4cc508.jpg,5213.0,51,"온돌방,체험,숙소,펜션,휴양펜션,바비큐,수영장,독채,공공와이파이존",36
3696,CNTS_000000000021847,콴도제주,제주특별자치도 서귀포시 남원읍 태위로151번길 14-12,"['숙소', '펜션', '휴양펜션', '조식 포함', '공공와이파이존', '해변']",위미리 감귤밭 사이 평화로운 쉼터,33.306034,126.65809,숙박,010-4491-1996,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/40ce6bb5-4a22-4c90-a0f1-7885e521a16f.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/71668c62-498c-42a8-9734-a53ff2982363.jpg,5209.0,27,"숙소,펜션,휴양펜션,조식 포함,해변,공공와이파이존",27
1897,CNTS_000000000001321,디셈버호텔,제주특별자치도 제주시 삼무로1길 15,"['휴식/힐링', '숙소', '호텔', '주차장', '공공와이파이존', '관광호텔']",다양한 부대시설이 준비되어 있는 제주도 2성급 호텔,33.4903086,126.4897335,숙박,064-745-7800,https://api.cdn.visitjeju.net/photomng/imgpath/201902/12/c7c85236-7168-413f-bb3a-0b9614b87e55.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201902/12/80e170ec-8d61-4c13-94f3-ef320d9644c8.jpg,5146.0,28,"호텔,숙소,주차장,공공와이파이존,관광호텔",22
3164,CNTS_000000000018681,스머프하우스,제주특별자치도 서귀포시 천제연로 127-1,"['펜션', '숙소', '휴양펜션', '민박', '바비큐', '산책로', '해수욕장', '자연경관', '해변']","푸른바다와 산책로가 있는, 황토와 나무로 지어진 펜션",33.2542628,126.4192144,숙박,064-738-9555,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/00c57e77-300e-4813-8ede-d1b0dd0b947e.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/a2ae7b15-0448-48f6-9527-7578ac8f2e74.jpg,5146.0,34,"민박,숙소,펜션,휴양펜션,바비큐,해수욕장,자연경관,해변",30
1807,CNTS_000000000018161,유니호텔제주,제주특별자치도 제주시 애월읍 애월해안로 656,"['호텔', '숙소', '4성급호텔', '수영장', '공공와이파이존', '주차장', '엘리베이터', '환전', '양식레스토랑', '관광호텔']",제주 유니호텔은 제주에서 가장 아릅답기로 유명한 애월 해안도로에서만 느끼실 수 있는 석양을 모티브로 하여 제주의 푸른바다와 아름다운 한라산이 마주보고 있는 구엄리에 2015년 3월 개관하였습니다.,33.4794113,126.3732685,숙박,064-741-5001,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9c9a388b-ade5-46d9-a705-4920cb6bfb35.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/638509a5-b742-4f9c-a1e1-9bff8b4a0625.gif,5138.0,48,"호텔,숙소,양식레스토랑,주차장,수영장,공공와이파이존,관광호텔",33
2761,CONT_000000000500953,신강남모텔,제주특별자치도 제주시 서광로3길 2,"['모텔', '숙소', '공항', '교통', '공공와이파이존', '주차장', '편의시설']",제주시외버스 터미널 바로 앞에 있는 모텔,33.5004243,126.5136081,숙박,064-753-8770,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2eee6244-4757-49ef-b826-8581caf3ea46.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d51c304f-6da0-4f8f-87d7-d289d6413bb3.jpg,5108.0,28,"숙소,공항,주차장,교통,공공와이파이존",20
1420,CNTS_000000000022376,애월포구풍경,제주특별자치도 제주시 애월읍 애월로11길 18,"['펜션', '숙소', '휴양펜션', '바비큐', '낚시', '해안도로', '산책로']",제주시 애월읍 애월리에 위치한 가족펜션,33.46594,126.32084,숙박,010-9944-3770,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/83f7df15-4fdd-4b35-b42b-8f27d595d6b2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/39447315-af40-4f7e-8db0-350e1e7a70d3.jpg,5093.0,26,"숙소,펜션,휴양펜션,바비큐,해안도로",19
447,CONT_000000000501108,프레리아,제주특별자치도 제주시 애월읍 유수암평화5길 34-29,"['펜션', '휴양펜션', '독채', '풀빌라', '공공와이파이존', '가족', '수영장', '온돌방']",유수암리에 위치하며 한적한 휴식만을 위한 공간,33.42536690000001,126.4050815,숙박,010-9282-7042,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/5eda409a-5f2f-4725-9502-b5f25c44a184.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/df99e77a-9273-4798-8100-717525a59804.jpg,5045.0,33,"온돌방,펜션,휴양펜션,가족,수영장,독채,공공와이파이존",29
2743,CNTS_000000000021315,쫄깃센터,제주특별자치도 제주시 한림읍 협재1길 27,"['숙소', '게스트하우스', '문화관광', '민박', '힐링쉼터', '극장(영화관)']",메가쇼킹의 협재 게스트하우스,33.397686,126.243256,숙박,010-3230-1689,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/33f0959f-82af-4acc-8b65-dd949be350a3.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/6c28da8e-9ec1-48c4-aba2-47c6a8bea7f9.jpg,5045.0,30,"민박,힐링쉼터,게스트하우스,숙소",17
295,CNTS_000000000019512,길섶나그네펜션,제주도 제주시 조천읍 미래로 241,"['휴식', '숙소', '휴양펜션', '펜션', '한옥', '편백나무펜션', '숲', '노천온천', '차', '음식', '교통']",제주산 천연 자연소재로 5년여에 걸친 준비 끝에 지은 한옥 펜션,33.468258,126.67884,숙박,064-782-5971,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/34d63c57-3ed8-45eb-827e-3b945e501495.gif,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/02feda90-e43a-4795-a331-b7e4a6d264b5.gif,5018.0,38,"숙소,휴식,펜션,휴양펜션,교통",16
